YEAR,Actor2CountryCode,QuadClass,SubEventType,GoldsteinScale,Record Count
2016,ZMB,3,2,-19.5,3
2016,ZMB,4,4,-334,63
2016,ZMB,4,3,-88.5,9
2016,ZWE,4,4,-506.5,93
2016,ZWE,4,5,-225,45
2016,ZWE,3,5,-8,4
2016,ZWE,2,5,-8,4
2016,ZWE,3,3,-9,2
2016,ZWE,4,3,-227.5,23
2016,ZWE,3,2,-76.5,11
2016,ZWE,1,2,-0.3,1
2016,ZWE,4,1,-194,32
2016,ZWE,3,1,-20,4
2016,ZWE,3,4,-23,10
2017,AFG,4,5,-200.2,35
2017,AFG,1,3,-1.2,4
2017,AFG,3,1,-78.19999999999999,15
2017,AFG,4,2,-20,4
2017,AFG,3,2,-103.5,16
2017,AFG,4,3,-2468.7,255
2017,AFG,3,4,-58,29
2017,AFG,3,3,-213,35
2017,AFG,4,1,-118,18
2017,AFG,4,4,-602.6999999999999,99
2017,AGO,4,3,-53.9,6
2017,AGO,4,1,-12,3
2017,AGO,4,4,-68,12
2017,AGO,3,3,-7,1
2017,AGO,4,5,-10,2
2017,AGO,3,4,-4,2
2017,ARE,4,4,-210,42
2017,ARE,4,3,-480.7,53
2017,ARE,4,1,-14,3
2017,ARE,3,3,-7,1
2017,ARE,4,2,-10,2
2017,ARE,4,5,-137.6,25
2017,ARE,3,2,-208,32
2017,ARG,4,1,-20,4
2017,ARG,3,4,-23,10
2017,ARG,4,3,-349.5,35
2017,ARG,4,5,-15,3
2017,ARG,4,4,-67.5,9
2017,ARG,3,2,-21,4
2017,ARM,4,3,-50,5
2017,ARM,3,4,-2,1
2017,ARM,4,4,-5,1
2017,ARM,4,1,-18,3
2017,ARM,3,3,-7,1
2017,ARM,4,5,-15,3
2017,ARM,3,2,-13,2
2017,ATG,4,4,-30,6
2017,ATG,4,3,-9.5,1
2017,AUS,4,1,-1520,306
2017,AUS,1,2,-0.6,2
2017,AUS,4,2,-140,28
2017,AUS,4,4,-4339.9,776
2017,AUS,3,2,-921.5,150
2017,AUS,3,1,-261.79999999999995,52
2017,AUS,1,5,-4.799999999999999,16
2017,AUS,3,3,-531,89
2017,AUS,2,5,-12,6
2017,AUS,3,4,-535,191
2017,AUS,3,5,-64,20
2017,AUS,4,3,-7325.699999999999,760
2017,AUS,4,5,-1993,386
2017,AUT,4,5,-40,8
2017,AUT,4,4,-169.5,29
2017,AUT,4,3,-229,23
2017,AUT,3,2,-78,12
2017,AUT,4,1,-24,4
2017,AUT,3,4,-10,2
2017,AZE,4,1,-48,10
2017,AZE,4,4,-146,25
2017,AZE,4,3,-54.4,6
2017,AZE,3,1,-5,1
2017,BEL,4,3,-222.4,23
2017,BEL,3,5,-20,5
2017,BEL,4,1,-144,25
2017,BEL,4,2,-15,3
2017,BEL,3,3,-28,4
2017,BEL,3,2,-19.5,3
2017,BEL,4,5,-15,3
2017,BEL,3,1,-80,16
2017,BEL,4,4,-133.3,24
2017,BEL,3,4,-24,12
2017,BGD,3,1,-66.6,13
2017,BGD,4,3,-516.5,54
2017,BGD,3,4,-18,9
2017,BGD,4,5,-112.6,20
2017,BGD,3,5,-185.59999999999997,32
2017,BGD,3,3,-21,3
2017,BGD,4,4,-370.5,64
2017,BGD,4,1,-63,13
2017,BGD,2,5,-2,1
2017,BGD,3,2,-130,20
2017,BGD,1,3,-0.3,1
2017,BGR,4,4,-25,5
2017,BGR,3,2,-6.5,1
2017,BGR,3,4,-2,1
2017,BGR,4,1,-8,1
2017,BGR,4,3,-37.5,4
2017,BHR,4,1,-4,1
2017,BHR,4,4,-69.5,13
2017,BHR,4,5,-9.2,1
2017,BLR,4,2,-5,1
2017,BLR,4,5,-5,1
2017,BLR,3,2,-71.5,11
2017,BLR,4,1,-12,3
2017,BLR,4,4,-110,22
2017,BLR,4,3,-180.20000000000002,20
2017,BLR,3,3,-14,2
2017,BMU,4,3,-20,2
2017,BMU,4,1,-50,8
2017,BOL,4,1,-8,2
2017,BOL,4,3,-60,6
2017,BOL,4,4,-25,5
2017,BOL,3,1,-50,10
2017,BRA,3,3,-5,1
2017,BRA,4,4,-200.6,36
2017,BRA,1,2,-0.3,1
2017,BRA,4,3,-567.5,58
2017,BRA,4,5,-531.0000000000001,102
2017,BRA,3,5,-20,5
2017,BRA,3,1,-29,5
2017,BRA,2,5,-2,1
2017,BRA,4,1,-583,84
2017,BRA,3,2,-43,7
2017,BRA,3,4,-10,5
2017,BRA,4,2,-50,10
2017,BRN,3,4,-100,29
2017,BRN,4,3,-5452.299999999998,571
2017,BRN,4,1,-386,84
2017,BRN,3,2,-732,115
2017,BRN,3,3,-902,131
2017,BRN,4,5,-692,130
2017,BRN,4,4,-1136.5000000000002,168
2017,BRN,3,1,-330,66
2017,BRN,4,2,-25,5
2017,BWA,4,3,-103,11
2017,BWA,3,4,-8,4
2017,BWA,4,1,-238,52
2017,BWA,3,1,-20,4
2017,BWA,3,2,-63,12
2017,BWA,4,4,-70,14
2017,CAN,3,4,-118,41
2017,CAN,4,3,-2826.5,286
2017,CAN,1,2,-0.3,1
2017,CAN,3,1,-56.6,11
2017,CAN,4,4,-3317.2000000000003,563
2017,CAN,3,2,-314,51
2017,CAN,3,5,-33,14
2017,CAN,4,5,-887,169
2017,CAN,3,3,-97,16
2017,CAN,4,1,-451,83
2017,CAN,4,2,-220,44
2017,CAN,1,5,-2.0999999999999996,7
2017,CHE,2,5,-2,1
2017,CHE,3,4,-10,5
2017,CHE,4,3,-1670,173
2017,CHE,4,4,-746,124
2017,CHE,3,1,-116.6,23
2017,CHE,3,2,-721.5,111
2017,CHE,4,1,-96,22
2017,CHE,3,3,-222,34
2017,CHE,4,5,-344.2,68
2017,CHE,4,2,-105,21
2017,CHL,3,3,-7,1
2017,CHL,4,3,-215,22
2017,CHL,4,4,-45,9
2017,CHL,3,2,-97.5,15
2017,CHL,4,5,-65,13
2017,CHL,3,1,-10,2
2017,CHL,4,1,-77,14
2017,CMR,4,4,-44,8
2017,CMR,3,4,-16,8
2017,CMR,4,3,-140,14
2017,COD,4,3,-80,8
2017,COD,4,1,-4,1
2017,COD,4,4,-55,11
2017,COG,4,5,-153,18
2017,COG,3,5,-12,6
2017,COG,4,4,-10,2
2017,COG,3,3,-9,2
2017,COG,4,3,-40,4
2017,COL,3,4,-2,1
2017,COL,4,5,-18.4,2
2017,COL,3,2,-65,10
2017,COL,4,3,-110,11
2017,COL,4,4,-452.1,83
2017,CRI,4,4,-20,2
2017,CRI,4,5,-10,2
2017,CRI,4,3,-48.8,6
2017,CUB,4,1,-32,8
2017,CUB,3,3,-32,16
2017,CUB,4,5,-10,2
2017,CUB,3,2,-19.5,3
2017,CUB,4,2,-15,3
2017,CUB,4,3,-364.5,37
2017,CUB,4,4,-43.9,7
2017,CUB,3,4,-4,2
2017,CYM,4,4,-40,6
2017,CYM,4,3,-70,7
2017,CYM,3,4,-2,1
2017,CYP,4,4,-76.5,9
2017,CYP,4,5,-10,2
2017,CYP,3,2,-32.5,5
2017,CYP,4,3,-140,14
2017,CZE,4,2,-5,1
2017,CZE,4,4,-43,7
2017,CZE,4,3,-70,7
2017,CZE,4,5,-5,1
2017,DEU,3,4,-162,72
2017,DEU,4,1,-254,47
2017,DEU,1,3,-7.8,26
2017,DEU,3,5,-30,6
2017,DEU,4,2,-30,6
2017,DEU,3,1,-335.6,68
2017,DEU,3,2,-572.5,90
2017,DEU,4,3,-2664,272
2017,DEU,4,5,-291,54
2017,DEU,3,3,-327,47
2017,DEU,4,4,-2416.7,438
2017,DEU,1,5,-4.499999999999999,15
2017,DEU,2,5,-4,2
2017,DJI,3,2,-26,4
2017,DJI,4,3,-1489,192
2017,DJI,3,3,-140,20
2017,DJI,4,1,-8,2
2017,DJI,4,4,-396.00000000000006,55
2017,DNK,3,2,-52,8
2017,DNK,4,1,-26,4
2017,DNK,4,5,-102.6,18
2017,DNK,3,4,-10,5
2017,DNK,4,3,-303,31
2017,DNK,4,4,-100,19
2017,DOM,4,4,-20,2
2017,DOM,4,3,-48.5,5
2017,DZA,4,4,-35,5
2017,DZA,4,3,-39,4
2017,ECU,2,5,-6,3
2017,ECU,4,3,-68,7
2017,ECU,4,5,-38.4,6
2017,ECU,4,4,-495,99
2017,ECU,3,3,-16,8
2017,ECU,3,4,-12,6
2017,ECU,4,1,-36,9
2017,ECU,3,2,-130,20
2017,ECU,3,1,-10,2
2017,EGY,4,1,-127,20
2017,EGY,3,1,-81.6,16
2017,EGY,4,4,-1082.9,207
2017,EGY,4,2,-20,4
2017,EGY,3,4,-20,10
2017,EGY,3,3,-7,1
2017,EGY,3,2,-170,26
2017,EGY,4,5,-97.6,17
2017,EGY,4,3,-812,82
2017,ESP,2,5,-14,7
2017,ESP,3,2,-89.5,14
2017,ESP,3,5,-5,1
2017,ESP,1,2,-0.8999999999999999,3
2017,ESP,4,5,-147.6,27
2017,ESP,3,3,-35,5
2017,ESP,4,4,-606,109
2017,ESP,4,3,-784,79
2017,ESP,4,1,-93,19
2017,ESP,3,1,-10,2
2017,ESP,3,4,-16,8
2017,EST,4,4,-55,11
2017,ETH,3,2,-13,2
2017,ETH,4,4,-101.2,16
2017,ETH,4,5,-10,2
2017,ETH,3,4,-18,9
2017,ETH,4,1,-16,2
2017,ETH,3,3,-49,7
2017,ETH,4,3,-708,71
2017,FIN,3,2,-34,6
2017,FIN,3,4,-5,1
2017,FIN,4,1,-8,1
2017,FIN,4,5,-24.2,4
2017,FIN,4,3,-195,20
2017,FIN,4,4,-76.7,14
2017,FIN,4,2,-20,4
2017,FJI,3,4,-20,4
2017,FJI,4,4,-110,21
2017,FJI,4,1,-162,33
2017,FJI,4,5,-37.599999999999994,5
2017,FJI,3,2,-6.5,1
2017,FJI,4,3,-138.5,14
2017,FRA,2,3,-6,3
2017,FRA,3,5,-93,23
2017,FRA,4,4,-1248.3,211
2017,FRA,3,4,-177,69
2017,FRA,1,5,-1.5,5
2017,FRA,3,3,-263,44
2017,FRA,4,1,-581,114
2017,FRA,4,2,-90,18
2017,FRA,1,3,-0.3,1
2017,FRA,4,3,-5135.7,525
2017,FRA,3,2,-986,154
2017,FRA,3,1,-272.20000000000005,49
2017,FRA,4,5,-760.8,132
2017,FSM,4,1,-8,2
2017,FSM,3,2,-13,2
2017,GAB,4,5,-110.39999999999999,12
2017,GBR,3,2,-932,144
2017,GBR,1,5,-2.6999999999999997,9
2017,GBR,4,3,-6594.2,678
2017,GBR,4,5,-2359,455
2017,GBR,3,4,-330,114
2017,GBR,2,5,-20,10
2017,GBR,3,3,-291,43
2017,GBR,3,1,-139.39999999999998,25
2017,GBR,1,3,-0.3,1
2017,GBR,4,4,-2852.7999999999997,496
2017,GBR,4,1,-927,186
2017,GBR,4,2,-695,139
2017,GBR,1,2,-3.8999999999999995,13
2017,GBR,3,5,-27,6
2017,GHA,3,2,-149,23
2017,GHA,3,1,-15,3
2017,GHA,4,2,-15,3
2017,GHA,3,3,-14,2
2017,GHA,1,5,-0.6,2
2017,GHA,4,5,-196,35
2017,GHA,4,4,-1174.5,234
2017,GHA,3,4,-51,21
2017,GHA,4,1,-189,36
2017,GHA,3,5,-10,2
2017,GHA,4,3,-717.5,72
2017,GIN,3,2,-14,2
2017,GIN,4,5,-14.2,2
2017,GIN,4,3,-79.5,8
2017,GIN,4,4,-130,24
2017,GNB,4,4,-120,24
2017,GRC,3,2,-45.5,7
2017,GRC,3,1,-30,6
2017,GRC,4,1,-67,14
2017,GRC,3,4,-10,5
2017,GRC,3,5,-5,1
2017,GRC,4,5,-33.4,5
2017,GRC,4,4,-180,33
2017,GRC,4,2,-10,2
2017,GRC,4,3,-361.5,37
2017,GUY,4,2,-10,2
2017,GUY,4,4,-10,2
2017,GUY,4,5,-91.8,15
2017,GUY,3,3,-2,1
2017,GUY,4,3,-129.5,13
2017,GUY,4,1,-20,4
2017,HKG,3,2,-14,2
2017,HKG,4,3,-129.5,13
2017,HKG,3,1,-5,1
2017,HKG,3,4,-2,1
2017,HKG,4,5,-69.39999999999999,8
2017,HKG,4,4,-30,4
2017,HND,4,5,-27.599999999999998,3
2017,HND,4,1,-8,2
2017,HND,4,4,-24.5,4
2017,HND,4,3,-10,1
2017,HRV,3,3,-14,2
2017,HRV,4,3,-60,6
2017,HRV,4,4,-35,6
2017,HRV,3,1,-15,3
2017,HTI,4,3,-20,2
2017,HTI,4,4,-20,4
2017,HTI,4,1,-60,15
2017,HTI,4,5,-5,1
2017,HUN,3,1,-11.6,2
2017,HUN,4,3,-117.2,12
2017,HUN,4,4,-143,27
2017,HUN,4,5,-5,1
2017,HUN,3,4,-8,4
2017,HUN,3,2,-16,4
2017,IDN,3,1,-11.6,2
2017,IDN,3,4,-62,25
2017,IDN,4,1,-514,117
2017,IDN,2,5,-4,2
2017,IDN,3,2,-476.5,73
2017,IDN,4,5,-466.8,90
2017,IDN,4,4,-1854.1,352
2017,IDN,3,3,-96,15
2017,IDN,4,3,-3576.3999999999996,362
2017,IND,1,2,-0.8999999999999999,3
2017,IND,1,3,-0.8999999999999999,3
2017,IND,3,4,-484,185
2017,IND,3,3,-1180,210
2017,IND,4,3,-9647.4,1010
2017,IND,4,1,-1222,234
2017,IND,3,1,-480.40000000000003,94
2017,IND,4,5,-841,164
2017,IND,3,5,-8,2
2017,IND,3,2,-2165,339
2017,IND,4,2,-10,2
2017,IND,4,4,-3374.599999999999,556
2017,IRL,4,1,-36,5
2017,IRL,4,3,-182.9,19
2017,IRL,3,3,-14,2
2017,IRL,3,5,-5,1
2017,IRL,4,5,-73.4,13
2017,IRL,3,4,-12,3
2017,IRL,3,2,-35,7
2017,IRL,4,2,-15,3
2017,IRL,4,4,-209,40
2017,IRN,3,2,-117,18
2017,IRN,4,5,-518.4,102
2017,IRN,3,1,-139.4,25
2017,IRN,2,5,-4,2
2017,IRN,4,3,-2201.5,225
2017,IRN,4,4,-1069.5,199
2017,IRN,4,1,-1741,233
2017,IRN,3,5,-24,6
2017,IRN,4,2,-5,1
2017,IRN,3,3,-205,34
2017,IRN,3,4,-318,81
2017,IRQ,3,3,-70,10
2017,IRQ,4,4,-360.2,52
2017,IRQ,3,2,-41,7
2017,IRQ,4,5,-45,9
2017,IRQ,4,2,-5,1
2017,IRQ,3,1,-10,2
2017,IRQ,4,1,-16,4
2017,IRQ,3,4,-2,1
2017,IRQ,4,3,-1843.5,185
2017,ISL,3,1,-5,1
2017,ISL,4,3,-250,25
2017,ISL,4,4,-151.5,17
2017,ISL,3,2,-6.5,1
2017,ISR,3,3,-25,5
2017,ISR,4,5,-135,27
2017,ISR,3,1,-115,23
2017,ISR,4,1,-331,68
2017,ISR,4,3,-788.5,82
2017,ISR,3,4,-45,9
2017,ISR,3,2,-135,22
2017,ISR,4,4,-391.7,67
2017,ITA,3,4,-16,8
2017,ITA,3,3,-28,4
2017,ITA,3,1,-30,6
2017,ITA,4,1,-69,15
2017,ITA,4,4,-436.4,76
2017,ITA,4,3,-1033.9,105
2017,ITA,4,5,-237.6,45
2017,ITA,3,2,-146,24
2017,ITA,2,5,-2,1
2017,JAM,4,3,-77,8
2017,JAM,3,4,-6,3
2017,JAM,3,1,-10,2
2017,JAM,4,4,-50,10
2017,JAM,4,5,-10,2
2017,JAM,3,2,-6.5,1
2017,JOR,2,3,-2,1
2017,JOR,4,5,-25,5
2017,JOR,4,4,-161.5,28
2017,JOR,4,3,-257,26
2017,JOR,3,2,-13,2
2017,JOR,3,4,-4,2
2017,JOR,3,3,-30,5
2017,JOR,4,1,-39,7
2017,JPN,4,5,-1484.4,249
2017,JPN,2,5,-4,2
2017,JPN,3,5,-48,12
2017,JPN,4,2,-50,10
2017,JPN,3,4,-688,308
2017,JPN,3,1,-412.40000000000003,78
2017,JPN,3,3,-748,129
2017,JPN,4,4,-6201.099999999999,1000
2017,JPN,4,3,-21581.300000000003,2218
2017,JPN,4,1,-3400,579
2017,JPN,3,2,-1947,303
2017,JPN,1,5,-0.3,1
2017,KAZ,4,3,-496.2,51
2017,KAZ,3,2,-84.5,13
2017,KAZ,4,2,-5,1
2017,KAZ,3,5,-6,3
2017,KAZ,3,4,-4,2
2017,KAZ,4,1,-71,15
2017,KAZ,3,1,-36.6,7
2017,KAZ,4,4,-402.2,74
2017,KAZ,4,5,-70,14
2017,KEN,4,3,-901.5,96
2017,KEN,2,5,-2,1
2017,KEN,4,5,-140,28
2017,KEN,3,2,-95,15
2017,KEN,4,1,-80,17
2017,KEN,4,2,-15,3
2017,KEN,3,1,-15,3
2017,KEN,4,4,-352,66
2017,KEN,3,4,-22,11
2017,KGZ,3,4,-22,11
2017,KGZ,3,3,-21,3
2017,KGZ,4,1,-137,32
2017,KGZ,4,4,-594.5,77
2017,KGZ,4,3,-422.19999999999993,44
2017,KGZ,4,5,-40,8
2017,KGZ,3,2,-65,10
2017,KHM,3,4,-28,8
2017,KHM,3,3,-4,2
2017,KHM,4,3,-1129.1999999999998,125
2017,KHM,3,2,-24.5,4
2017,KHM,4,4,-1455.5,283
2017,KHM,3,1,-5,1
2017,KHM,4,1,-390,76
2017,KHM,4,5,-239.39999999999998,42
2017,KOR,1,3,-4.8,16
2017,KOR,3,2,-1729.5,273
2017,KOR,2,3,-2,1
2017,KOR,3,5,-60,20
2017,KOR,3,1,-988.1999999999999,177
2017,KOR,4,3,-18402.999999999996,1920
2017,KOR,3,3,-1246,183
2017,KOR,4,5,-3756.6000000000004,732
2017,KOR,3,4,-879,387
2017,KOR,1,5,-4.800000000000001,16
2017,KOR,4,2,-120,24
2017,KOR,1,2,-9,30
2017,KOR,2,5,-6,3
2017,KOR,4,4,-3972.499999999998,598
2017,KOR,4,1,-6872,1057
2017,KWT,4,5,-5,1
2017,KWT,4,4,-69,12
2017,KWT,3,2,-26,4
2017,KWT,4,3,-10,1
2017,KWT,3,3,-5,1
2017,KWT,4,1,-4,1
2017,KWT,3,1,-5,1
2017,LAO,4,1,-38,8
2017,LAO,3,4,-11,4
2017,LAO,4,5,-60,12
2017,LAO,3,3,-7,1
2017,LAO,4,4,-110,17
2017,LAO,4,3,-909.4,94
2017,LAO,3,1,-10,2
2017,LAO,3,2,-19.5,3
2017,LBN,4,1,-14,2
2017,LBN,4,5,-15,3
2017,LBN,4,3,-137.8,15
2017,LBN,4,4,-205.2,38
2017,LBR,4,3,-119.80000000000001,15
2017,LBR,3,4,-4,2
2017,LBR,4,4,-75,15
2017,LBR,3,3,-4,2
2017,LBR,4,1,-15,3
2017,LKA,4,5,-25,5
2017,LKA,4,3,-1446.2000000000003,148
2017,LKA,2,3,-2,1
2017,LKA,4,4,-1012.5,193
2017,LKA,3,3,-105,15
2017,LKA,4,1,-233,53
2017,LKA,3,1,-55.8,11
2017,LKA,3,2,-827,128
2017,LKA,3,4,-54,27
2017,LKA,2,5,-2,1
2017,LTU,4,4,-5,1
2017,LTU,4,3,-64.4,7
2017,LTU,4,1,-8,2
2017,LUX,4,4,-5,1
2017,LVA,4,4,-75,15
2017,LVA,4,3,-18,2
2017,LVA,3,4,-4,2
2017,MAC,3,2,-32.5,5
2017,MAC,4,4,-54.5,10
2017,MAC,4,3,-143.5,15
2017,MAC,4,5,-20,4
2017,MAR,4,4,-63.5,11
2017,MAR,4,3,-50,5
2017,MAR,3,2,-13,2
2017,MAR,3,1,-5,1
2017,MAR,4,1,-8,2
2017,MDG,3,2,-79.5,11
2017,MDG,4,3,-128,13
2017,MDG,4,5,-10,2
2017,MDG,4,4,-10,2
2017,MEX,3,1,-62.8,12
2017,MEX,4,4,-309.5,42
2017,MEX,3,5,-10,2
2017,MEX,4,2,-15,3
2017,MEX,4,3,-1423.9,145
2017,MEX,3,2,-69,11
2017,MEX,4,1,-205,34
2017,MEX,3,3,-319,47
2017,MEX,4,5,-257.59999999999997,49
2017,MEX,3,4,-28,8
2017,MLI,4,1,-4,1
2017,MLI,4,3,-286.2,32
2017,MLI,4,4,-44.4,7
2017,MLT,3,3,-14,2
2017,MLT,3,2,-13,2
2017,MLT,3,4,-7,2
2017,MLT,4,1,-8,2
2017,MLT,4,3,-53.9,6
2017,MLT,4,4,-114.5,22
2017,MMR,4,5,-468.79999999999995,82
2017,MMR,3,1,-62.4,12
2017,MMR,3,3,-117,20
2017,MMR,3,2,-273.5,43
2017,MMR,4,4,-555.4000000000001,103
2017,MMR,2,5,-8,4
2017,MMR,3,5,-8,4
2017,MMR,4,1,-302,61
2017,MMR,4,3,-3301.4000000000005,343
2017,MMR,3,4,-97,32
2017,MMR,1,3,-9,30
2017,MNG,3,2,-108,17
2017,MNG,2,5,-4,2
2017,MNG,4,4,-422.2,72
2017,MNG,3,4,-74,37
2017,MNG,4,3,-1112.4,114
2017,MNG,4,5,-175,35
2017,MNG,3,1,-10,2
2017,MNG,4,1,-229,42
2017,MOZ,4,3,-119.5,12
2017,MOZ,4,4,-10,2
2017,MUS,4,4,-5,1
2017,MUS,4,1,-26,6
2017,MUS,4,5,-14.2,2
2017,MWI,4,4,-39,7
2017,MWI,4,1,-8,2
2017,MWI,3,2,-20.5,3
2017,MYS,4,3,-4812.9,489
2017,MYS,3,4,-102,39
2017,MYS,3,5,-2,1
2017,MYS,1,2,-0.3,1
2017,MYS,4,1,-756,164
2017,MYS,4,4,-2372,394
2017,MYS,3,2,-580,90
2017,MYS,3,3,-134,22
2017,MYS,4,5,-426,81
2017,MYS,4,2,-15,3
2017,MYS,3,1,-60.8,12
2017,MYS,1,5,-0.3,1
2017,NAM,4,3,-176,18
2017,NAM,4,1,-74,15
2017,NAM,4,4,-249,49
2017,NAM,4,5,-35,7
2017,NAM,3,4,-2,1
2017,NER,4,3,-39,4
2017,NER,4,4,-25,5
2017,NER,3,3,-22,6
2017,NER,4,1,-4,1
2017,NER,4,5,-30,6
2017,NGA,4,5,-197,31
2017,NGA,3,4,-39,18
2017,NGA,4,2,-30,6
2017,NGA,3,2,-91,14
2017,NGA,4,3,-1013.4,105
2017,NGA,3,5,-4,2
2017,NGA,3,3,-45,10
2017,NGA,4,4,-1440.9,241
2017,NGA,4,1,-69,16
2017,NGA,1,5,-0.6,2
2017,NIC,4,2,-5,1
2017,NIC,4,1,-16,3
2017,NIC,3,2,-97.5,15
2017,NIC,4,4,-20,4
2017,NIC,4,3,-20,2
2017,NLD,1,2,-0.6,2
2017,NLD,3,2,-110.5,17
2017,NLD,3,4,-34,17
2017,NLD,4,4,-275,46
2017,NLD,4,5,-108.4,20
2017,NLD,4,2,-20,4
2017,NLD,4,1,-70,13
2017,NLD,3,3,-7,1
2017,NLD,4,3,-642.5,66
2017,NLD,3,5,-12,3
2017,NOR,3,1,-35,7
2017,NOR,3,2,-58.5,9
2017,NOR,3,5,-5,1
2017,NOR,3,4,-4,2
2017,NOR,1,5,-1.7999999999999998,6
2017,NOR,4,5,-70,14
2017,NOR,3,3,-7,1
2017,NOR,4,1,-271,50
2017,NOR,4,4,-189,36
2017,NOR,4,3,-79.5,8
2017,NPL,3,2,-136.5,21
2017,NPL,4,5,-180.2,31
2017,NPL,4,1,-317,72
2017,NPL,4,3,-2359.3,286
2017,NPL,2,5,-2,1
2017,NPL,3,5,-4,1
2017,NPL,1,5,-0.3,1
2017,NPL,3,4,-18,9
2017,NPL,4,4,-576.2,109
2017,NPL,3,1,-76.4,14
2017,NPL,3,3,-21,3
2017,NZL,3,3,-42,11
2017,NZL,4,5,-318.6,57
2017,NZL,4,1,-81,15
2017,NZL,3,4,-93,27
2017,NZL,4,4,-533.0999999999999,95
2017,NZL,4,3,-570.4,59
2017,NZL,3,2,-45.5,7
2017,NZL,3,1,-5,1
2017,NZL,4,2,-5,1
2017,OMN,4,4,-20,4
2017,OMN,3,1,-11.6,2
2017,OMN,4,3,-43.4,5
2017,OMN,3,4,-12,3
2017,PAK,3,2,-1934,295
2017,PAK,4,3,-13615.000000000004,1418
2017,PAK,4,4,-9836.6,1296
2017,PAK,4,1,-1419,295
2017,PAK,4,2,-40,8
2017,PAK,3,4,-448,179
2017,PAK,3,1,-829.2,159
2017,PAK,4,5,-1210.6,227
2017,PAK,1,2,-1.7999999999999998,6
2017,PAK,2,5,-4,2
2017,PAK,1,5,-0.6,2
2017,PAK,3,5,-22,5
2017,PAK,3,3,-1337,261
2017,PAN,4,3,-30,3
2017,PAN,1,2,-0.6,2
2017,PAN,4,1,-148,37
2017,PAN,4,2,-20,4
2017,PAN,3,2,-26,4
2017,PAN,4,4,-5,1
2017,PAN,4,5,-51.8,7
2017,PAN,3,3,-7,1
2017,PER,4,5,-15,3
2017,PER,4,4,-167.60000000000002,30
2017,PER,4,3,-117.5,12
2017,PER,3,5,-8,4
2017,PER,4,1,-34,7
2017,PER,3,4,-5,1
2017,PER,3,2,-54,8
2017,PHL,4,1,-1128,246
2017,PHL,4,2,-45,9
2017,PHL,3,2,-1717,271
2017,PHL,4,5,-1182.2000000000003,202
2017,PHL,3,4,-490,212
2017,PHL,1,2,-2.4,8
2017,PHL,2,5,-4,2
2017,PHL,4,3,-8641.8,905
2017,PHL,3,5,-64,21
2017,PHL,1,3,-0.8999999999999999,3
2017,PHL,2,3,-12,6
2017,PHL,4,4,-3475.1,594
2017,PHL,3,3,-1637,243
2017,PHL,3,1,-464.99999999999994,89
2017,PNG,4,3,-140,14
2017,PNG,4,4,-45,9
2017,PNG,3,3,-7,1
2017,POL,3,4,-4,2
2017,POL,4,3,-285.9,31
2017,POL,4,1,-28,4
2017,POL,4,4,-97.2,19
2017,POL,3,2,-19.5,3
2017,POL,4,5,-20,4
2017,PRK,3,1,-3028.399999999999,542
2017,PRK,2,5,-4,2
2017,PRK,3,3,-6326,967
2017,PRK,4,1,-32307,4648
2017,PRK,1,5,-4.8,16
2017,PRK,4,5,-5855.4,1113
2017,PRK,3,2,-1348.5,229
2017,PRK,4,3,-24627.600000000002,2585
2017,PRK,3,5,-710,187
2017,PRK,4,4,-8468.4,1276
2017,PRK,4,2,-400,80
2017,PRK,1,2,-1.5,5
2017,PRK,1,3,-5.399999999999999,18
2017,PRK,3,4,-1738,590
2017,PRT,4,4,-161,29
2017,PRT,3,2,-32.5,5
2017,PRT,4,1,-24,6
2017,PRT,4,3,-443,46
2017,PRT,4,5,-14.2,2
2017,PRY,4,4,-10,2
2017,PRY,4,3,-86.5,9
2017,QAT,3,4,-4,2
2017,QAT,4,4,-60,12
2017,QAT,3,1,-11.6,2
2017,QAT,4,1,-164,31
2017,QAT,4,3,-104.4,11
2017,QAT,1,2,-0.6,2
2017,QAT,4,5,-18.4,2
2017,RUS,4,1,-4843,713
2017,RUS,1,3,-0.8999999999999999,3
2017,RUS,4,2,-400,80
2017,RUS,2,5,-18,9
2017,RUS,1,5,-0.6,2
2017,RUS,1,2,-1.8,6
2017,RUS,4,4,-3272.5000000000005,512
2017,RUS,4,3,-18244.100000000006,1904
2017,RUS,3,1,-731.1999999999999,140
2017,RUS,3,5,-29,10
2017,RUS,3,3,-1439,227
2017,RUS,4,5,-1658.6000000000001,325
2017,RUS,3,4,-383,130
2017,RUS,3,2,-1138,182
2017,RWA,3,4,-4,2
2017,RWA,4,5,-20,4
2017,RWA,4,3,-34.4,4
2017,RWA,3,2,-26,4
2017,RWA,4,1,-12,3
2017,RWA,4,4,-45,5
2017,SAU,3,3,-4,2
2017,SAU,3,2,-89,15
2017,SAU,3,4,-69,27
2017,SAU,3,1,-41.6,8
2017,SAU,4,1,-176,33
2017,SAU,2,3,-2,1
2017,SAU,4,2,-85,17
2017,SAU,4,3,-669.1,68
2017,SAU,4,5,-178.4,34
2017,SAU,4,4,-434.6,77
2017,SDN,4,5,-25,5
2017,SDN,4,4,-294.4,48
2017,SDN,3,2,-14.5,3
2017,SDN,1,5,-0.3,1
2017,SDN,4,3,-97,10
2017,SDN,3,1,-21,3
2017,SDN,4,1,-32,7
2017,SDN,3,3,-25,4
