YEAR,Actor2CountryCode,QuadClass,SubEventType,GoldsteinScale,Record Count
2009,PRK,4,5,-357.79999999999995,64
2009,PRK,3,5,-73,18
2009,PRK,3,2,-203.5,32
2009,PRK,4,4,-2020.9,358
2009,PRK,3,1,-509.4000000000003,95
2009,PRK,4,2,-10,2
2009,PRK,4,3,-3528.6999999999985,380
2009,PRT,3,4,-2,1
2009,PRT,4,3,-50,5
2009,PRT,4,1,-20,5
2009,PRT,4,4,-30,5
2009,PRY,4,4,-5,1
2009,QAT,4,3,-10,1
2009,QAT,3,5,-2,1
2009,QAT,4,5,-5,1
2009,QAT,4,4,-15,3
2009,RUS,3,2,-346,52
2009,RUS,3,4,-163,53
2009,RUS,4,2,-40,8
2009,RUS,3,3,-156,23
2009,RUS,4,1,-1557,234
2009,RUS,3,1,-58.199999999999996,11
2009,RUS,4,5,-406.79999999999995,78
2009,RUS,3,5,-4,1
2009,RUS,4,3,-3806.4999999999977,400
2009,RUS,4,4,-1072.1000000000006,191
2009,RWA,4,4,-20,4
2009,RWA,3,3,-21,3
2009,SAU,4,5,-18.4,2
2009,SAU,4,2,-5,1
2009,SAU,4,3,-289.5,29
2009,SAU,2,5,-4,2
2009,SAU,4,1,-22,5
2009,SAU,4,4,-266,37
2009,SDN,4,1,-185,24
2009,SDN,3,1,-11.6,2
2009,SDN,3,3,-26,8
2009,SDN,4,5,-5,1
2009,SDN,3,4,-19,5
2009,SDN,4,4,-357.2,67
2009,SDN,1,3,-0.3,1
2009,SDN,4,3,-128.5,13
2009,SEN,4,1,-24,6
2009,SEN,4,3,-30,3
2009,SEN,3,4,-4,2
2009,SEN,3,2,-19.5,3
2009,SGP,4,3,-389.2,40
2009,SGP,3,4,-15,3
2009,SGP,2,5,-4,2
2009,SGP,4,4,-319.79999999999995,54
2009,SGP,4,5,-101.80000000000001,17
2009,SGP,3,5,-25,5
2009,SGP,4,1,-36,7
2009,SGP,3,2,-13,2
2009,SLE,4,4,-15,3
2009,SLE,4,3,-40,4
2009,SLE,3,2,-6.5,1
2009,SLE,4,5,-9.2,1
2009,SLV,4,4,-23,3
2009,SOM,4,3,-825.5,83
2009,SOM,4,1,-36,9
2009,SOM,4,4,-177,28
2009,SOM,1,3,-0.3,1
2009,SOM,3,5,-10,2
2009,SOM,4,5,-27.599999999999998,3
2009,SOM,3,3,-161,23
2009,SRB,4,4,-20,4
2009,SRB,3,2,-5,1
2009,SRB,3,5,-2,1
2009,SRB,4,1,-12,2
2009,SRB,4,3,-59,6
2009,SUR,4,4,-14.4,2
2009,SVK,4,3,-134,14
2009,SVK,4,2,-10,2
2009,SVK,3,1,-5,1
2009,SVK,3,2,-143,22
2009,SVK,4,4,-49.5,9
2009,SVK,4,1,-15,3
2009,SWE,4,3,-86.5,9
2009,SWE,3,2,-19.5,3
2009,SWE,3,4,-8,4
2009,SWE,4,5,-5,1
2009,SWE,4,2,-10,2
2009,SWE,4,4,-84,16
2009,SWE,3,5,-4,1
2009,SWE,4,1,-21,5
2009,SYR,4,3,-49,5
2009,SYR,3,2,-15,2
2009,SYR,4,1,-8,1
2009,TCD,4,4,-5,1
2009,TCD,3,2,-19.5,3
2009,TCD,4,1,-8,2
2009,TGO,3,2,-6.5,1
2009,TGO,4,1,-84,21
2009,TGO,4,4,-46.00000000000001,7
2009,THA,3,1,-41.599999999999994,8
2009,THA,3,3,-7,1
2009,THA,4,5,-30,6
2009,THA,4,1,-298,62
2009,THA,4,3,-535.3,55
2009,THA,3,2,-58,9
2009,THA,4,4,-625.9000000000001,99
2009,THA,3,4,-24,9
2009,TJK,4,1,-12,3
2009,TJK,4,3,-208.6,22
2009,TJK,4,2,-35,7
2009,TJK,4,5,-14.2,2
2009,TJK,3,2,-14,2
2009,TJK,3,3,-21,3
2009,TJK,4,4,-244.5,44
2009,TKM,3,3,-21,3
2009,TKM,4,5,-33.4,5
2009,TKM,4,3,-209,21
2009,TKM,3,2,-59,8
2009,TKM,4,2,-35,7
2009,TKM,4,4,-189.5,33
2009,TKM,4,1,-19,4
2009,TTO,3,2,-13,2
2009,TTO,4,3,-10,1
2009,TTO,3,4,-12,3
2009,TTO,4,4,-48.5,7
2009,TUN,4,5,-10,2
2009,TUN,4,4,-10,2
2009,TUR,3,2,-938.5,143
2009,TUR,1,3,-0.6,2
2009,TUR,4,3,-835.2,86
2009,TUR,3,3,-61,26
2009,TUR,4,4,-154,29
2009,TUR,3,4,-34,17
2009,TUR,3,1,-242.00000000000009,42
2009,TUR,4,5,-57.599999999999994,9
2009,TUR,4,1,-311,41
2009,TZA,4,3,-70,7
2009,TZA,4,4,-5,1
2009,TZA,3,1,-20,4
2009,TZA,4,5,-14.2,2
2009,UGA,3,1,-29,5
2009,UGA,4,4,-125,25
2009,UKR,4,5,-10,2
2009,UKR,4,3,-139.5,14
2009,UKR,3,2,-52,8
2009,UKR,4,1,-47,9
2009,UKR,4,4,-48,7
2009,URY,3,4,-5,1
2009,URY,4,4,-15,3
2009,USA,4,2,-850,170
2009,USA,4,1,-4217,788
2009,USA,3,3,-1017,222
2009,USA,4,3,-16759.300000000007,1707
2009,USA,4,4,-12614.000000000005,2229
2009,USA,2,3,-8,4
2009,USA,3,4,-1805,811
2009,USA,1,3,-2.9999999999999996,10
2009,USA,4,5,-2380.0000000000005,449
2009,USA,3,1,-1351.5999999999995,266
2009,USA,3,5,-329,83
2009,USA,3,2,-3298.5,514
2009,USA,2,5,-44,22
2009,USA,1,5,-19.80000000000002,66
2009,USA,1,2,-1.2,4
2009,UZB,4,1,-12,3
2009,UZB,3,3,-21,3
2009,UZB,4,2,-35,7
2009,UZB,3,2,-66,10
2009,UZB,4,5,-14.2,2
2009,UZB,3,4,-2,1
2009,UZB,4,3,-186.79999999999998,20
2009,UZB,4,4,-269,48
2009,VEN,3,1,-5,1
2009,VEN,4,5,-35,7
2009,VEN,4,3,-59.5,6
2009,VEN,3,3,-28,4
2009,VEN,4,4,-14.4,2
2009,VNM,4,2,-30,6
2009,VNM,4,5,-713.0000000000003,109
2009,VNM,3,5,-35,7
2009,VNM,4,4,-863,166
2009,VNM,3,2,-322,49
2009,VNM,4,3,-1746.2,176
2009,VNM,3,1,-5.8,1
2009,VNM,3,4,-65,31
2009,VNM,4,1,-72,13
2009,VNM,3,3,-46,8
2009,YEM,3,4,-6,3
2009,YEM,4,4,-231.79999999999993,32
2009,YEM,4,3,-417.4,44
2009,ZAF,4,1,-16,4
2009,ZAF,4,4,-174.5,33
2009,ZAF,4,5,-58.4,10
2009,ZAF,3,1,-15,3
2009,ZAF,3,3,-8,4
2009,ZAF,3,5,-4,2
2009,ZAF,4,3,-168,17
2009,ZAF,3,2,-31.5,6
2009,ZAF,3,4,-10,2
2009,ZMB,3,3,-14,2
2009,ZMB,4,3,-108.5,11
2009,ZMB,4,4,-169.5,33
2009,ZMB,4,5,-9.2,1
2009,ZMB,4,1,-22,5
2009,ZMB,3,2,-6.5,1
2009,ZMB,3,4,-8,4
2009,ZMB,4,2,-35,7
2009,ZWE,3,5,-2,1
2009,ZWE,3,3,-21,3
2009,ZWE,4,4,-236,41
2009,ZWE,3,2,-20.5,3
2009,ZWE,4,1,-84,14
2009,ZWE,4,2,-35,7
2009,ZWE,4,3,-89.5,9
2009,ZWE,3,4,-5,1
2010,AFG,4,1,-104,16
2010,AFG,3,2,-13,2
2010,AFG,3,3,-56,8
2010,AFG,4,3,-735.7,74
2010,AFG,4,4,-898.8000000000001,112
2010,AFG,3,5,-8,2
2010,AFG,3,1,-20,4
2010,AFG,4,2,-5,1
2010,AFG,4,5,-58.400000000000006,10
2010,AGO,4,4,-25,5
2010,AGO,4,3,-40,4
2010,AGO,3,3,-14,2
2010,ARE,4,4,-215,38
2010,ARE,3,3,-46,8
2010,ARE,4,3,-133.5,14
2010,ARG,4,2,-10,2
2010,ARG,4,4,-38,6
2010,ARG,4,3,-204.39999999999998,21
2010,ARG,4,1,-217,39
2010,ARG,3,5,-8,2
2010,ARG,3,3,-7,1
2010,ARG,3,1,-45,9
2010,ARG,3,2,-6.5,1
2010,ARG,1,2,-0.3,1
2010,ARG,4,5,-110,22
2010,ARG,3,4,-29,7
2010,ARM,4,3,-40,4
2010,ARM,4,5,-5,1
2010,ARM,4,4,-37.2,7
2010,ARM,3,2,-13,2
2010,ARM,4,1,-10,2
2010,ATG,4,4,-10,2
2010,AUS,1,3,-0.3,1
2010,AUS,4,4,-3123.7,569
2010,AUS,3,3,-70,15
2010,AUS,4,3,-2222.5,229
2010,AUS,4,1,-555,114
2010,AUS,3,2,-243,39
2010,AUS,4,5,-538,95
2010,AUS,4,2,-120,24
2010,AUS,3,5,-33,8
2010,AUS,3,1,-97.39999999999999,19
2010,AUS,1,5,-5.699999999999998,19
2010,AUS,2,5,-4,2
2010,AUS,3,4,-144,39
2010,AUT,4,3,-40,4
2010,AUT,4,5,-5,1
2010,AUT,3,1,-10,2
2010,AUT,4,4,-45,9
2010,AUT,4,1,-41,10
2010,AZE,4,3,-87,9
2010,AZE,4,1,-12,2
2010,AZE,3,2,-20,4
2010,AZE,4,4,-131,19
2010,AZE,3,4,-2,1
2010,BEL,3,1,-42.4,8
2010,BEL,1,5,-2.1,7
2010,BEL,4,1,-53,9
2010,BEL,4,5,-10,2
2010,BEL,3,5,-5,1
2010,BEL,4,3,-40,4
2010,BEL,4,4,-105,21
2010,BEL,3,2,-39,6
2010,BEL,3,3,-14,2
2010,BEL,3,4,-18,9
2010,BGD,4,4,-20,4
2010,BGD,4,1,-11,2
2010,BGD,3,4,-12,3
2010,BGD,4,3,-249.5,25
2010,BGD,3,2,-26,4
2010,BGD,4,5,-58.400000000000006,10
2010,BGD,3,1,-5,1
2010,BGR,3,2,-6.5,1
2010,BGR,4,4,-10,2
2010,BGR,4,3,-9.5,1
2010,BHR,4,3,-80,8
2010,BHR,4,4,-48,8
2010,BLR,4,4,-10,2
2010,BLR,3,2,-39,6
2010,BMU,3,2,-4,1
2010,BMU,3,1,-10,2
2010,BMU,4,4,-10,2
2010,BMU,3,4,-15,3
2010,BOL,4,3,-70,7
2010,BOL,4,4,-5,1
2010,BOL,3,4,-30,6
2010,BOL,4,5,-25,5
2010,BRA,4,3,-693.5,70
2010,BRA,4,5,-57.599999999999994,9
2010,BRA,4,4,-155,26
2010,BRA,3,1,-35,7
2010,BRA,3,4,-4,2
2010,BRA,3,5,-25,5
2010,BRA,4,2,-5,1
2010,BRA,4,1,-38,8
2010,BRN,4,4,-201.2,31
2010,BRN,4,3,-442.7,47
2010,BRN,4,5,-45,9
2010,BRN,3,3,-14,2
2010,BRN,3,2,-32.5,5
2010,BRN,4,1,-32,8
2010,BRN,3,5,-10,2
2010,BRN,3,1,-15,3
2010,BRN,2,5,-6,3
2010,BWA,3,4,-6,3
2010,BWA,4,3,-99,11
2010,BWA,4,4,-64.5,12
2010,CAN,3,4,-73,23
2010,CAN,3,2,-180.5,28
2010,CAN,3,1,-32.400000000000006,6
2010,CAN,4,3,-855.7,88
2010,CAN,3,5,-176,44
2010,CAN,4,2,-50,10
2010,CAN,4,5,-80,16
2010,CAN,4,1,-231,44
2010,CAN,4,4,-531.9,100
2010,CHE,4,5,-190,38
2010,CHE,4,1,-114,27
2010,CHE,3,3,-21,3
2010,CHE,3,2,-13,2
2010,CHE,1,5,-0.3,1
2010,CHE,4,3,-401,41
2010,CHE,3,4,-51,15
2010,CHE,4,2,-5,1
2010,CHE,3,1,-20.8,4
2010,CHE,4,4,-212.5,38
2010,CHL,4,1,-43,7
2010,CHL,3,1,-15,3
2010,CHL,4,3,-180,18
2010,CHL,4,4,-9,1
2010,CMR,4,4,-212.39999999999998,24
2010,CMR,4,5,-9.2,1
2010,CMR,4,1,-4,1
2010,CMR,4,3,-9.5,1
2010,COD,4,4,-25,5
2010,COD,4,1,-8,2
2010,COD,4,5,-10,2
2010,COG,4,4,-62,10
2010,COG,4,5,-20,4
2010,COL,3,1,-5,1
2010,COL,4,3,-60.1,7
2010,COL,4,4,-10,2
2010,COL,4,1,-104,16
2010,CUB,4,1,-228,33
2010,CUB,4,4,-65,13
2010,CUB,3,2,-16.5,3
2010,CUB,4,5,-5,1
2010,CUB,4,3,-30,3
2010,CUB,3,1,-49.8,9
2010,CYM,3,2,-6.5,1
2010,CYM,4,4,-10,2
2010,CYM,4,3,-20,2
2010,CYP,4,1,-8,2
2010,CZE,3,1,-10,2
2010,CZE,3,2,-117,18
2010,CZE,1,5,-1.8,6
2010,CZE,4,2,-15,3
2010,CZE,4,4,-45,9
2010,CZE,3,4,-6,3
2010,DEU,1,5,-3.899999999999999,13
2010,DEU,4,2,-20,4
2010,DEU,4,1,-84,12
2010,DEU,3,2,-26,5
2010,DEU,4,5,-85,17
2010,DEU,3,5,-9,2
2010,DEU,3,3,-67,11
2010,DEU,4,4,-375.09999999999997,61
2010,DEU,3,1,-50,10
2010,DEU,3,4,-44,22
2010,DEU,4,3,-731,74
2010,DNK,3,4,-2,1
2010,DNK,3,1,-21.6,4
2010,DNK,4,1,-210,33
2010,DNK,3,3,-4,1
2010,DNK,4,4,-38,6
2010,DNK,4,3,-296.5,30
2010,DNK,3,2,-19.5,3
2010,DOM,4,4,-5,1
2010,DZA,3,4,-4,2
2010,DZA,4,1,-56,7
2010,DZA,4,3,-50,5
2010,DZA,4,4,-30,3
2010,ECU,4,1,-20,5
2010,EGY,3,1,-5,1
2010,EGY,4,4,-45,9
2010,EGY,3,2,-26,4
2010,EGY,4,2,-5,1
2010,EGY,3,3,-7,1
2010,EGY,4,3,-117.5,12
2010,EGY,4,1,-92,15
2010,ESP,4,3,-260,26
2010,ESP,1,5,-0.6,2
2010,ESP,4,4,-148.5,27
2010,ESP,4,2,-15,3
2010,ESP,3,3,-56,8
2010,ESP,4,5,-25,5
2010,ESP,3,1,-5.8,1
2010,ESP,3,4,-27,9
2010,ESP,3,2,-6.5,1
2010,ESP,4,1,-64,12
2010,EST,4,4,-5,1
2010,EST,4,3,-20,2
2010,ETH,4,3,-340,34
2010,ETH,4,2,-5,1
2010,ETH,3,2,-19.5,3
2010,ETH,4,4,-9,1
2010,ETH,3,4,-4,2
2010,FIN,3,2,-19.5,3
2010,FIN,3,1,-10,2
2010,FIN,4,4,-30,6
2010,FIN,4,3,-44.400000000000006,5
2010,FIN,4,1,-28,5
2010,FJI,4,5,-9.2,1
2010,FJI,4,1,-17,4
2010,FJI,4,3,-39.5,4
2010,FJI,4,4,-120,24
2010,FRA,4,2,-15,3
2010,FRA,3,2,-285.5,43
2010,FRA,1,5,-5.099999999999999,17
2010,FRA,3,5,-20,4
2010,FRA,4,5,-110,22
2010,FRA,4,1,-271,41
2010,FRA,4,4,-858.3,145
2010,FRA,4,3,-1039.5,105
2010,FRA,3,1,-184,36
2010,FRA,3,4,-22,8
2010,FRA,3,3,-8,4
2010,FSM,4,1,-8,2
2010,GAB,4,5,-25,5
2010,GBR,4,2,-70,14
2010,GBR,4,5,-202.6,38
2010,GBR,3,4,-86,31
2010,GBR,4,3,-2007.7000000000003,206
2010,GBR,3,2,-191.5,30
2010,GBR,4,1,-299,54
2010,GBR,3,3,-116,23
2010,GBR,3,1,-74.8,14
2010,GBR,4,4,-3256.7999999999993,545
2010,GBR,3,5,-68,24
2010,GHA,4,4,-115,23
2010,GHA,4,3,-19,2
2010,GHA,3,2,-6.5,1
2010,GHA,4,5,-10,2
2010,GHA,3,4,-25,5
2010,GHA,3,3,-16,8
2010,GIN,4,4,-5,1
2010,GIN,3,3,-21,3
2010,GNB,3,3,-14,2
2010,GRC,3,2,-19.5,3
2010,GRC,3,4,-6,3
2010,GRC,4,3,-249.5,25
2010,GRC,4,4,-61,9
2010,GRC,4,1,-21,5
2010,GUY,4,1,-4,1
2010,GUY,4,3,-47.5,5
2010,GUY,4,4,-20,4
2010,GUY,3,4,-2,1
2010,HKG,4,4,-5,1
2010,HKG,3,1,-5,1
2010,HKG,4,3,-20,2
2010,HND,4,3,-30,3
2010,HRV,4,4,-10,2
2010,HTI,4,4,-186.79999999999995,29
2010,HTI,4,1,-60,15
2010,HTI,4,5,-5,1
2010,HTI,3,4,-20,4
2010,HTI,3,5,-8,2
2010,HTI,4,3,-224.39999999999998,23
2010,HUN,4,4,-40,8
2010,HUN,4,3,-20,2
2010,IDN,3,4,-30,12
2010,IDN,4,5,-98.4,18
2010,IDN,4,1,-115,27
2010,IDN,3,2,-26,6
2010,IDN,4,4,-266.7,50
2010,IDN,3,1,-10,2
2010,IDN,3,3,-36,6
2010,IDN,4,3,-493,50
2010,IDN,4,2,-25,5
2010,IND,4,4,-629,112
2010,IND,3,3,-42,11
2010,IND,3,4,-126,57
2010,IND,3,1,-113.99999999999999,22
2010,IND,3,5,-22,8
2010,IND,3,2,-275,43
2010,IND,4,3,-1168.9,119
2010,IND,4,5,-223.39999999999998,43
2010,IND,4,2,-15,3
2010,IND,4,1,-132,26
2010,IRL,3,3,-16,3
2010,IRL,3,1,-5,1
2010,IRL,3,2,-42,6
2010,IRL,4,5,-40,8
2010,IRL,4,3,-120,12
2010,IRL,4,2,-20,4
2010,IRL,3,4,-6,3
2010,IRL,4,4,-109.5,21
2010,IRL,4,1,-56,8
2010,IRN,3,4,-139,44
2010,IRN,3,1,-1465.1999999999966,258
2010,IRN,4,3,-378.6,39
2010,IRN,4,2,-15,3
2010,IRN,4,1,-3224,422
2010,IRN,4,5,-170,34
2010,IRN,3,3,-90,15
2010,IRN,3,2,-178.5,29
2010,IRN,3,5,-144,34
2010,IRN,4,4,-457.09999999999997,64
2010,IRQ,4,1,-164,25
2010,IRQ,3,2,-8,2
2010,IRQ,3,1,-45.599999999999994,8
2010,IRQ,4,3,-379.5,38
2010,IRQ,3,4,-10,2
2010,IRQ,4,4,-125,17
2010,IRQ,1,2,-0.3,1
2010,ISR,4,3,-422.29999999999995,45
2010,ISR,4,4,-160.2,20
2010,ISR,4,5,-78.4,14
2010,ISR,3,4,-18,9
2010,ISR,4,1,-75,11
2010,ISR,3,3,-44,7
2010,ISR,2,3,-2,1
2010,ISR,3,5,-10,2
2010,ISR,3,2,-74.5,11
2010,ITA,4,4,-157.2,27
2010,ITA,4,5,-29.2,5
2010,ITA,4,1,-29,5
2010,ITA,3,4,-20,10
2010,ITA,4,3,-325.5,33
2010,ITA,4,2,-10,2
2010,ITA,3,2,-104,16
2010,JAM,4,4,-50,10
2010,JAM,3,3,-2,1
2010,JAM,4,5,-41.8,5
2010,JAM,4,3,-20,2
2010,JAM,4,1,-46,9
2010,JOR,4,4,-39,7
2010,JOR,4,3,-140,14
2010,JPN,4,5,-1887.2000000000028,295
2010,JPN,1,2,-1.5,5
2010,JPN,1,3,-0.6,2
2010,JPN,2,3,-2,1
2010,JPN,3,4,-1055,472
2010,JPN,4,3,-7879.999999999992,814
2010,JPN,3,3,-291,60
2010,JPN,3,5,-1734,361
2010,JPN,1,5,-31.50000000000004,105
2010,JPN,4,1,-4547,962
2010,JPN,4,4,-10279.5,1914
2010,JPN,3,2,-8107.5,1259
2010,JPN,2,5,-4,2
2010,JPN,3,1,-1024.5999999999995,197
2010,JPN,4,2,-30,6
2010,KAZ,3,5,-8,2
2010,KAZ,4,5,-114.2,22
2010,KAZ,4,4,-216,36
2010,KAZ,3,4,-17,4
2010,KAZ,4,2,-25,5
2010,KAZ,4,1,-148,26
2010,KAZ,3,2,-62,10
2010,KAZ,3,1,-45.599999999999994,8
2010,KAZ,4,3,-583.0999999999999,64
2010,KEN,3,3,-7,1
2010,KEN,4,3,-147.2,15
2010,KEN,3,4,-4,2
2010,KEN,4,4,-72.2,14
2010,KEN,3,2,-19.5,3
2010,KEN,4,2,-5,1
2010,KGZ,4,5,-213.39999999999998,41
2010,KGZ,4,2,-40,8
2010,KGZ,4,3,-455.2,49
2010,KGZ,4,1,-190,42
2010,KGZ,3,4,-15,3
2010,KGZ,3,2,-130.5,19
2010,KGZ,3,5,-8,2
2010,KGZ,4,4,-258,39
2010,KGZ,3,1,-5,1
2010,KHM,4,4,-98,18
2010,KHM,4,5,-10,2
2010,KHM,4,1,-33,7
2010,KHM,3,4,-15,3
2010,KHM,3,2,-112.5,17
2010,KHM,3,5,-8,2
2010,KHM,4,3,-56,6
2010,KOR,4,4,-1092.3000000000004,184
2010,KOR,3,2,-393,62
2010,KOR,1,5,-0.3,1
2010,KOR,4,1,-958,192
2010,KOR,4,5,-260.3999999999999,42
2010,KOR,3,5,-20,5
2010,KOR,3,1,-144.39999999999998,28
2010,KOR,3,3,-437,71
2010,KOR,4,3,-7089.599999999983,806
2010,KOR,3,4,-210,81
2010,KOR,4,2,-25,5
2010,KWT,4,3,-10,1
2010,KWT,3,1,-11.6,2
2010,KWT,3,2,-19.5,3
2010,KWT,4,4,-10,2
2010,LAO,4,3,-20,2
2010,LAO,3,5,-8,2
2010,LAO,4,1,-13,3
2010,LAO,4,4,-15,3
2010,LAO,3,4,-15,3
2010,LBN,4,4,-7.2,1
2010,LBN,4,3,-60,6
2010,LBR,4,1,-4,1
2010,LBR,4,4,-28,4
2010,LBR,4,3,-40,4
2010,LKA,3,2,-32.5,5
2010,LKA,4,1,-52,10
2010,LKA,4,3,-437.5,44
2010,LKA,3,5,-8,2
2010,LKA,4,2,-5,1
2010,LKA,3,4,-19,5
2010,LKA,4,4,-130.5,22
2010,LKA,3,1,-30,6
2010,LTU,3,2,-39,6
2010,LTU,4,3,-10,1
2010,LTU,4,1,-4,1
2010,LVA,4,5,-10,2
2010,LVA,4,4,-10,2
2010,MAC,3,2,-6.5,1
2010,MAC,4,4,-45,9
2010,MAR,4,3,-19,2
2010,MAR,4,4,-29,4
2010,MAR,4,5,-25,5
2010,MAR,4,1,-92,15
2010,MAR,3,1,-45.599999999999994,8
2010,MDG,4,1,-8,2
2010,MEX,4,5,-32.599999999999994,4
2010,MEX,4,3,-350,35
2010,MEX,3,5,-12,3
2010,MEX,3,2,-32.5,5
2010,MEX,4,4,-90,18
2010,MEX,4,2,-10,2
2010,MKD,4,4,-10,1
2010,MLT,4,4,-33.5,4
2010,MLT,4,3,-20,2
2010,MMR,4,1,-156,29
2010,MMR,3,3,-32,5
2010,MMR,4,5,-115,23
2010,MMR,4,3,-849.6,87
2010,MMR,1,5,-0.8999999999999999,3
2010,MMR,4,2,-20,4
2010,MMR,3,2,-13,2
2010,MMR,3,4,-49,20
2010,MMR,4,4,-284.2,40
2010,MMR,1,2,-0.3,1
2010,MMR,3,5,-16,4
2010,MNG,4,4,-270,47
2010,MNG,4,1,-16,4
2010,MNG,3,2,-18,3
2010,MNG,3,4,-28,14
2010,MNG,4,5,-10,2
2010,MNG,4,3,-207.5,21
2010,MOZ,4,3,-127,14
2010,MOZ,4,4,-76,8
2010,MYS,3,4,-28,11
2010,MYS,4,2,-30,6
2010,MYS,4,3,-773.2,78
2010,MYS,3,2,-117,18
2010,MYS,3,3,-70,10
2010,MYS,4,4,-731.3000000000002,139
2010,MYS,3,5,-14,3
2010,MYS,4,1,-121,24
2010,MYS,4,5,-149.4,24
2010,MYS,1,2,-0.6,2
2010,MYS,3,1,-15,3
2010,NAM,4,1,-12,3
2010,NAM,4,4,-50,10
2010,NAM,3,1,-11.6,2
2010,NAM,3,5,-8,2
2010,NAM,4,3,-60,6
2010,NER,4,5,-9.2,1
2010,NGA,4,3,-122.4,13
2010,NGA,4,1,-10,2
2010,NGA,3,5,-22,7
2010,NGA,3,4,-6,3
2010,NGA,4,4,-284,38
2010,NGA,3,2,-65.5,9
2010,NGA,4,5,-9.2,1
2010,NLD,1,5,-0.6,2
2010,NLD,4,2,-5,1
2010,NLD,4,1,-8,1
2010,NLD,3,3,-4,2
2010,NLD,4,3,-207,21
2010,NLD,4,5,-10,2
2010,NLD,4,4,-103.5,19
2010,NLD,3,4,-14,4
2010,NLD,3,2,-13,2
2010,NOR,3,5,-27,6
2010,NOR,3,4,-47,16
2010,NOR,4,1,-1808,283
2010,NOR,4,2,-10,2
2010,NOR,4,5,-86.80000000000001,14
2010,NOR,4,3,-652,66
2010,NOR,3,3,-70,10
2010,NOR,1,5,-1.5,5
2010,NOR,3,2,-426,66
2010,NOR,4,4,-645,129
2010,NOR,3,1,-462.8000000000001,90
2010,NPL,4,1,-84,19
2010,NPL,3,3,-7,1
2010,NPL,3,4,-27,9
2010,NPL,4,4,-309.4,59
2010,NPL,4,3,-656.2,74
2010,NPL,4,5,-180,36
2010,NPL,1,3,-1.5,5
2010,NPL,3,2,-247.5,37
2010,NZL,3,2,-39,6
2010,NZL,3,4,-15,3
2010,NZL,4,3,-711.9000000000001,73
2010,NZL,4,5,-20,4
2010,NZL,4,4,-379.5,71
2010,NZL,4,1,-70,14
2010,NZL,3,3,-11,3
2010,OMN,4,5,-9.2,1
2010,PAK,3,1,-65,13
2010,PAK,4,4,-908.8000000000005,148
2010,PAK,3,2,-153.5,23
2010,PAK,2,3,-12,6
2010,PAK,1,5,-0.3,1
2010,PAK,3,4,-28,8
2010,PAK,4,3,-2184.000000000001,226
2010,PAK,4,1,-419,79
2010,PAK,4,2,-10,2
2010,PAK,3,3,-116,18
2010,PAK,4,5,-235.39999999999995,37
2010,PAN,4,3,-10,1
2010,PAN,4,5,-36.8,4
2010,PER,4,3,-28,3
2010,PER,4,1,-13,3
2010,PER,4,4,-18,2
2010,PHL,4,1,-548,117
2010,PHL,3,5,-22,8
2010,PHL,4,3,-1934.6000000000001,197
2010,PHL,4,4,-1826.3000000000002,293
2010,PHL,2,5,-4,2
2010,PHL,3,1,-100.8,20
2010,PHL,4,2,-15,3
2010,PHL,3,2,-190,30
2010,PHL,1,5,-2.6999999999999997,9
2010,PHL,3,4,-26,13
2010,PHL,3,3,-52,11
2010,PHL,4,5,-150.2,25
2010,PNG,4,5,-5,1
2010,PNG,3,1,-5,1
2010,PNG,4,3,-127,13
2010,PNG,4,4,-69,13
2010,PNG,3,2,-7.5,1
2010,PNG,4,1,-19,4
2010,POL,4,3,-40,4
2010,POL,4,1,-16,4
2010,POL,3,3,-4,2
2010,POL,4,4,-45,9
2010,POL,4,5,-10,2
2010,PRK,1,1,-0.3,1
2010,PRK,3,4,-317,115
2010,PRK,1,5,-0.6,2
2010,PRK,3,5,-12,3
2010,PRK,4,5,-340,68
2010,PRK,3,2,-419,64
2010,PRK,3,1,-273.40000000000003,51
2010,PRK,4,1,-1623,242
2010,PRK,3,3,-664,132
2010,PRK,4,3,-7006.4999999999945,730
2010,PRK,4,2,-20,4
2010,PRK,2,5,-4,2
2010,PRK,4,4,-1084.4000000000003,188
2010,PRT,3,5,-25,5
2010,PRT,3,2,-15,2
2010,PRT,4,3,-48,5
2010,PRT,4,1,-16,2
2010,QAT,4,1,-84,12
2010,QAT,4,4,-15,3
2010,QAT,4,3,-10,1
2010,RUS,4,1,-1324,203
2010,RUS,3,4,-43,20
2010,RUS,4,3,-3471.3999999999987,356
2010,RUS,4,4,-1045.6000000000004,154
2010,RUS,3,3,-106,23
2010,RUS,4,2,-55,11
2010,RUS,3,5,-69,17
2010,RUS,4,5,-206,37
2010,RUS,3,1,-193.8,37
2010,RUS,2,3,-4,2
2010,RUS,3,2,-287,44
2010,RWA,4,4,-5,1
2010,SAU,3,1,-80,16
2010,SAU,4,1,-253,47
2010,SAU,4,3,-187,19
2010,SAU,4,4,-25,3
2010,SAU,3,2,-13,2
2010,SAU,3,4,-2,1
2010,SAU,4,5,-64.2,12
2010,SDN,4,5,-10,2
2010,SDN,3,1,-26,4
2010,SDN,4,4,-239,32
2010,SDN,4,1,-104,17
2010,SDN,4,3,-207,21
2010,SDN,3,3,-14,2
2010,SEN,4,1,-12,3
2010,SGP,4,3,-137,14
2010,SGP,3,4,-10,5
2010,SGP,4,5,-66.8,10
2010,SGP,3,1,-10,2
2010,SGP,3,5,-5,1
2010,SGP,3,2,-32.5,5
